,path,emotion
1160,data/training\Actor_25\25_01_01_01_knock_angry.wav,angry
1161,data/training\Actor_25\25_01_01_01_late_angry.wav,angry
1162,data/training\Actor_25\25_01_01_01_laud_angry.wav,angry
1163,data/training\Actor_25\25_01_01_01_lean_angry.wav,angry
1164,data/training\Actor_25\25_01_01_01_learn_angry.wav,angry
1165,data/training\Actor_25\25_01_01_01_lease_angry.wav,angry
1166,data/training\Actor_25\25_01_01_01_lid_angry.wav,angry
1167,data/training\Actor_25\25_01_01_01_life_angry.wav,angry
1168,data/training\Actor_25\25_01_01_01_limb_angry.wav,angry
1169,data/training\Actor_25\25_01_01_01_live_angry.wav,angry
1170,data/training\Actor_25\25_01_01_01_loaf_angry.wav,angry
1171,data/training\Actor_25\25_01_01_01_long_angry.wav,angry
1172,data/training\Actor_25\25_01_01_01_lore_angry.wav,angry
1173,data/training\Actor_25\25_01_01_01_lose_angry.wav,angry
1174,data/training\Actor_25\25_01_01_01_lot_angry.wav,angry
1175,data/training\Actor_25\25_01_01_01_love_angry.wav,angry
1176,data/training\Actor_25\25_01_01_01_luck_angry.wav,angry
1177,data/training\Actor_25\25_01_01_01_make_angry.wav,angry
1178,data/training\Actor_25\25_01_01_01_match_angry.wav,angry
1179,data/training\Actor_25\25_01_01_01_merge_angry.wav,angry
1180,data/training\Actor_25\25_01_01_01_mess_angry.wav,angry
1181,data/training\Actor_25\25_01_01_01_met_angry.wav,angry
1182,data/training\Actor_25\25_01_01_01_mill_angry.wav,angry
1183,data/training\Actor_25\25_01_01_01_mob_angry.wav,angry
1184,data/training\Actor_25\25_01_01_01_mode_angry.wav,angry
1185,data/training\Actor_25\25_01_01_01_mood_angry.wav,angry
1186,data/training\Actor_25\25_01_01_01_moon_angry.wav,angry
1187,data/training\Actor_25\25_01_01_01_mop_angry.wav,angry
1188,data/training\Actor_25\25_01_01_01_mouse_angry.wav,angry
1189,data/training\Actor_25\25_01_01_01_nag_angry.wav,angry
1190,data/training\Actor_25\25_01_01_01_name_angry.wav,angry
1191,data/training\Actor_25\25_01_01_01_near_angry.wav,angry
1192,data/training\Actor_25\25_01_01_01_neat_angry.wav,angry
1193,data/training\Actor_25\25_01_01_01_nice_angry.wav,angry
1194,data/training\Actor_25\25_01_01_01_note_angry.wav,angry
1195,data/training\Actor_25\25_01_01_01_numb_angry.wav,angry
1196,data/training\Actor_25\25_01_01_01_pad_angry.wav,angry
1197,data/training\Actor_25\25_01_01_01_page_angry.wav,angry
1198,data/training\Actor_25\25_01_01_01_pain_angry.wav,angry
1199,data/training\Actor_25\25_01_01_01_pass_angry.wav,angry
1200,data/training\Actor_25\25_01_01_01_pearl_angry.wav,angry
1201,data/training\Actor_25\25_01_01_01_peg_angry.wav,angry
1202,data/training\Actor_25\25_01_01_01_perch_angry.wav,angry
1203,data/training\Actor_25\25_01_01_01_phone_angry.wav,angry
1204,data/training\Actor_25\25_01_01_01_pick_angry.wav,angry
1205,data/training\Actor_25\25_01_01_01_pike_angry.wav,angry
1206,data/training\Actor_25\25_01_01_01_pole_angry.wav,angry
1207,data/training\Actor_25\25_01_01_01_pool_angry.wav,angry
1208,data/training\Actor_25\25_01_01_01_puff_angry.wav,angry
1209,data/training\Actor_25\25_01_01_01_rag_angry.wav,angry
1210,data/training\Actor_25\25_01_01_01_red_angry.wav,angry
1211,data/training\Actor_25\25_01_01_01_ring_angry.wav,angry
1212,data/training\Actor_25\25_01_01_01_ripe_angry.wav,angry
1213,data/training\Actor_25\25_01_01_01_road_angry.wav,angry
1214,data/training\Actor_25\25_01_01_01_room_angry.wav,angry
1215,data/training\Actor_25\25_01_01_01_rose_angry.wav,angry
1216,data/training\Actor_25\25_01_01_01_rot_angry.wav,angry
1217,data/training\Actor_25\25_01_01_01_rough_angry.wav,angry
1218,data/training\Actor_25\25_01_01_01_rush_angry.wav,angry
1219,data/training\Actor_25\25_01_01_01_said_angry.wav,angry
1220,data/training\Actor_25\25_01_01_01_sail_angry.wav,angry
1221,data/training\Actor_25\25_01_01_01_search_angry.wav,angry
1222,data/training\Actor_25\25_01_01_01_seize_angry.wav,angry
1223,data/training\Actor_25\25_01_01_01_sell_angry.wav,angry
1224,data/training\Actor_25\25_01_01_01_shack_angry.wav,angry
1225,data/training\Actor_25\25_01_01_01_shall_angry.wav,angry
1226,data/training\Actor_25\25_01_01_01_shawl_angry.wav,angry
1227,data/training\Actor_25\25_01_01_01_sheep_angry.wav,angry
1228,data/training\Actor_25\25_01_01_01_shirt_angry.wav,angry
1229,data/training\Actor_25\25_01_01_01_should_angry.wav,angry
1230,data/training\Actor_25\25_01_01_01_shout_angry.wav,angry
1231,data/training\Actor_25\25_01_01_01_size_angry.wav,angry
1232,data/training\Actor_25\25_01_01_01_soap_angry.wav,angry
1233,data/training\Actor_25\25_01_01_01_soup_angry.wav,angry
1234,data/training\Actor_25\25_01_01_01_sour_angry.wav,angry
1235,data/training\Actor_25\25_01_01_01_south_angry.wav,angry
1236,data/training\Actor_25\25_01_01_01_sub_angry.wav,angry
1237,data/training\Actor_25\25_01_01_01_such_angry.wav,angry
1238,data/training\Actor_25\25_01_01_01_sure_angry.wav,angry
1239,data/training\Actor_25\25_01_01_01_take_angry.wav,angry
1240,data/training\Actor_25\25_01_01_01_talk_angry.wav,angry
1241,data/training\Actor_25\25_01_01_01_tape_angry.wav,angry
1242,data/training\Actor_25\25_01_01_01_team_angry.wav,angry
1243,data/training\Actor_25\25_01_01_01_tell_angry.wav,angry
1244,data/training\Actor_25\25_01_01_01_thin_angry.wav,angry
1245,data/training\Actor_25\25_01_01_01_third_angry.wav,angry
1246,data/training\Actor_25\25_01_01_01_thought_angry.wav,angry
1247,data/training\Actor_25\25_01_01_01_thumb_angry.wav,angry
1248,data/training\Actor_25\25_01_01_01_time_angry.wav,angry
1249,data/training\Actor_25\25_01_01_01_tip_angry.wav,angry
1250,data/training\Actor_25\25_01_01_01_tire_angry.wav,angry
1251,data/training\Actor_25\25_01_01_01_ton_angry.wav,angry
1252,data/training\Actor_25\25_01_01_01_tool_angry.wav,angry
1253,data/training\Actor_25\25_01_01_01_tough_angry.wav,angry
1254,data/training\Actor_25\25_01_01_01_turn_angry.wav,angry
1255,data/training\Actor_25\25_01_01_01_vine_angry.wav,angry
1256,data/training\Actor_25\25_01_01_01_voice_angry.wav,angry
1257,data/training\Actor_25\25_01_01_01_void_angry.wav,angry
1258,data/training\Actor_25\25_01_01_01_vote_angry.wav,angry
1259,data/training\Actor_25\25_01_01_01_wag_angry.wav,angry
1260,data/training\Actor_25\25_01_01_01_walk_angry.wav,angry
1261,data/training\Actor_25\25_01_01_01_wash_angry.wav,angry
1262,data/training\Actor_25\25_01_01_01_week_angry.wav,angry
1263,data/training\Actor_25\25_01_01_01_wheat_angry.wav,angry
1264,data/training\Actor_25\25_01_01_01_when_angry.wav,angry
1265,data/training\Actor_25\25_01_01_01_which_angry.wav,angry
1266,data/training\Actor_25\25_01_01_01_whip_angry.wav,angry
1267,data/training\Actor_25\25_01_01_01_white_angry.wav,angry
1268,data/training\Actor_25\25_01_01_01_wife_angry.wav,angry
1269,data/training\Actor_25\25_01_01_01_wire_angry.wav,angry
1270,data/training\Actor_25\25_01_01_01_witch_angry.wav,angry
1271,data/training\Actor_25\25_01_01_01_yearn_angry.wav,angry
1272,data/training\Actor_25\25_01_01_01_yes_angry.wav,angry
1273,data/training\Actor_25\25_01_01_01_young_angry.wav,angry
1274,data/training\Actor_25\25_01_01_01_youth_angry.wav,angry
1275,data/training\Actor_26\26_01_01_01_back_angry.wav,angry
1276,data/training\Actor_26\26_01_01_01_bar_angry.wav,angry
1277,data/training\Actor_26\26_01_01_01_base_angry.wav,angry
1278,data/training\Actor_26\26_01_01_01_bath_angry.wav,angry
1279,data/training\Actor_26\26_01_01_01_bean_angry.wav,angry
1280,data/training\Actor_26\26_01_01_01_beg_angry.wav,angry
1281,data/training\Actor_26\26_01_01_01_bite_angry.wav,angry
1282,data/training\Actor_26\26_01_01_01_boat_angry.wav,angry
1283,data/training\Actor_26\26_01_01_01_bone_angry.wav,angry
1284,data/training\Actor_26\26_01_01_01_book_angry.wav,angry
1285,data/training\Actor_26\26_01_01_01_bought_angry.wav,angry
1286,data/training\Actor_26\26_01_01_01_burn_angry.wav,angry
1287,data/training\Actor_26\26_01_01_01_chalk_angry.wav,angry
1288,data/training\Actor_26\26_01_01_01_chat_angry.wav,angry
1289,data/training\Actor_26\26_01_01_01_check_angry.wav,angry
1290,data/training\Actor_26\26_01_01_01_cheek_angry.wav,angry
1291,data/training\Actor_26\26_01_01_01_chief_angry.wav,angry
1292,data/training\Actor_26\26_01_01_01_choice_angry.wav,angry
1293,data/training\Actor_26\26_01_01_01_cool_angry.wav,angry
1294,data/training\Actor_26\26_01_01_01_dab_angry.wav,angry
1295,data/training\Actor_26\26_01_01_01_date_angry.wav,angry
1296,data/training\Actor_26\26_01_01_01_dead_angry.wav,angry
1297,data/training\Actor_26\26_01_01_01_death_angry.wav,angry
1298,data/training\Actor_26\26_01_01_01_deep_angry.wav,angry
1299,data/training\Actor_26\26_01_01_01_dime_angry.wav,angry
1300,data/training\Actor_26\26_01_01_01_dip_angry.wav,angry
1301,data/training\Actor_26\26_01_01_01_ditch_angry.wav,angry
1302,data/training\Actor_26\26_01_01_01_dodge_angry.wav,angry
1303,data/training\Actor_26\26_01_01_01_dog_angry.wav,angry
1304,data/training\Actor_26\26_01_01_01_doll_angry.wav,angry
1305,data/training\Actor_26\26_01_01_01_door_angry.wav,angry
1306,data/training\Actor_26\26_01_01_01_fail_angry.wav,angry
1307,data/training\Actor_26\26_01_01_01_fall_angry.wav,angry
1308,data/training\Actor_26\26_01_01_01_far_angry.wav,angry
1309,data/training\Actor_26\26_01_01_01_fat_angry.wav,angry
1310,data/training\Actor_26\26_01_01_01_fit_angry.wav,angry
1311,data/training\Actor_26\26_01_01_01_five_angry.wav,angry
1312,data/training\Actor_26\26_01_01_01_food_angry.wav,angry
1313,data/training\Actor_26\26_01_01_01_gap_angry.wav,angry
1314,data/training\Actor_26\26_01_01_01_gas_angry.wav,angry
1315,data/training\Actor_26\26_01_01_01_gaze_angry.wav,angry
1316,data/training\Actor_26\26_01_01_01_germ_angry.wav,angry
1317,data/training\Actor_26\26_01_01_01_get_angry.wav,angry
1318,data/training\Actor_26\26_01_01_01_gin_angry.wav,angry
1319,data/training\Actor_26\26_01_01_01_goal_angry.wav,angry
1320,data/training\Actor_26\26_01_01_01_good_angry.wav,angry
1321,data/training\Actor_26\26_01_01_01_goose_angry.wav,angry
1322,data/training\Actor_26\26_01_01_01_gun_angry.wav,angry
1323,data/training\Actor_26\26_01_01_01_half_angry.wav,angry
1324,data/training\Actor_26\26_01_01_01_hall_angry.wav,angry
1325,data/training\Actor_26\26_01_01_01_hash_angry.wav,angry
1326,data/training\Actor_26\26_01_01_01_hate_angry.wav,angry
1327,data/training\Actor_26\26_01_01_01_have_angry.wav,angry
1328,data/training\Actor_26\26_01_01_01_haze_angry.wav,angry
1329,data/training\Actor_26\26_01_01_01_hire_angry.wav,angry
1330,data/training\Actor_26\26_01_01_01_hit_angry.wav,angry
1331,data/training\Actor_26\26_01_01_01_hole_angry.wav,angry
1332,data/training\Actor_26\26_01_01_01_home_angry.wav,angry
1333,data/training\Actor_26\26_01_01_01_hurl_angry.wav,angry
1334,data/training\Actor_26\26_01_01_01_hush_angry.wav,angry
1335,data/training\Actor_26\26_01_01_01_jail_angry.wav,angry
1336,data/training\Actor_26\26_01_01_01_jar_angry.wav,angry
1337,data/training\Actor_26\26_01_01_01_join_angry.wav,angry
1338,data/training\Actor_26\26_01_01_01_judge_angry.wav,angry
1339,data/training\Actor_26\26_01_01_01_jug_angry.wav,angry
1340,data/training\Actor_26\26_01_01_01_juice_angry.wav,angry
1341,data/training\Actor_26\26_01_01_01_keen_angry.wav,angry
1342,data/training\Actor_26\26_01_01_01_keep_angry.wav,angry
1343,data/training\Actor_26\26_01_01_01_keg_angry.wav,angry
1344,data/training\Actor_26\26_01_01_01_kick_angry.wav,angry
1345,data/training\Actor_26\26_01_01_01_kill_angry.wav,angry
1346,data/training\Actor_26\26_01_01_01_king_angry.wav,angry
1347,data/training\Actor_26\26_01_01_01_kite_angry.wav,angry
1348,data/training\Actor_26\26_01_01_01_knock_angry.wav,angry
1349,data/training\Actor_26\26_01_01_01_late_angry.wav,angry
1350,data/training\Actor_26\26_01_01_01_laud_angry.wav,angry
1351,data/training\Actor_26\26_01_01_01_lean_angry.wav,angry
1352,data/training\Actor_26\26_01_01_01_learn_angry.wav,angry
1353,data/training\Actor_26\26_01_01_01_lease_angry.wav,angry
1354,data/training\Actor_26\26_01_01_01_lid_angry.wav,angry
1355,data/training\Actor_26\26_01_01_01_life_angry.wav,angry
1356,data/training\Actor_26\26_01_01_01_limb_angry.wav,angry
1357,data/training\Actor_26\26_01_01_01_live_angry.wav,angry
1358,data/training\Actor_26\26_01_01_01_loaf_angry.wav,angry
1359,data/training\Actor_26\26_01_01_01_long_angry.wav,angry
1360,data/training\Actor_26\26_01_01_01_lore_angry.wav,angry
1361,data/training\Actor_26\26_01_01_01_lose_angry.wav,angry
1362,data/training\Actor_26\26_01_01_01_lot_angry.wav,angry
1363,data/training\Actor_26\26_01_01_01_love_angry.wav,angry
1364,data/training\Actor_26\26_01_01_01_luck_angry.wav,angry
1365,data/training\Actor_26\26_01_01_01_make_angry.wav,angry
1366,data/training\Actor_26\26_01_01_01_match_angry.wav,angry
1367,data/training\Actor_26\26_01_01_01_merge_angry.wav,angry
1368,data/training\Actor_26\26_01_01_01_mess_angry.wav,angry
1369,data/training\Actor_26\26_01_01_01_met_angry.wav,angry
1370,data/training\Actor_26\26_01_01_01_mill_angry.wav,angry
1371,data/training\Actor_26\26_01_01_01_mob_angry.wav,angry
1372,data/training\Actor_26\26_01_01_01_mode_angry.wav,angry
1373,data/training\Actor_26\26_01_01_01_mood_angry.wav,angry
1374,data/training\Actor_26\26_01_01_01_moon_angry.wav,angry
1375,data/training\Actor_26\26_01_01_01_mop_angry.wav,angry
1376,data/training\Actor_26\26_01_01_01_mouse_angry.wav,angry
1377,data/training\Actor_26\26_01_01_01_nag_angry.wav,angry
1378,data/training\Actor_26\26_01_01_01_name_angry.wav,angry
1379,data/training\Actor_26\26_01_01_01_near_angry.wav,angry
1380,data/training\Actor_26\26_01_01_01_neat_angry.wav,angry
1381,data/training\Actor_26\26_01_01_01_nice_angry.wav,angry
1382,data/training\Actor_26\26_01_01_01_note_angry.wav,angry
1383,data/training\Actor_26\26_01_01_01_numb_angry.wav,angry
1384,data/training\Actor_26\26_01_01_01_pad_angry.wav,angry
1385,data/training\Actor_26\26_01_01_01_page_angry.wav,angry
1386,data/training\Actor_26\26_01_01_01_pain_angry.wav,angry
1387,data/training\Actor_26\26_01_01_01_pass_angry.wav,angry
1388,data/training\Actor_26\26_01_01_01_pearl_angry.wav,angry
1389,data/training\Actor_26\26_01_01_01_peg_angry.wav,angry
1390,data/training\Actor_26\26_01_01_01_perch_angry.wav,angry
1391,data/training\Actor_26\26_01_01_01_phone_angry.wav,angry
1392,data/training\Actor_26\26_01_01_01_pick_angry.wav,angry
1393,data/training\Actor_26\26_01_01_01_pike_angry.wav,angry
1394,data/training\Actor_26\26_01_01_01_pole_angry.wav,angry
1395,data/training\Actor_26\26_01_01_01_pool_angry.wav,angry
1396,data/training\Actor_26\26_01_01_01_puff_angry.wav,angry
1397,data/training\Actor_26\26_01_01_01_rag_angry.wav,angry
1398,data/training\Actor_26\26_01_01_01_raid_angry.wav,angry
1399,data/training\Actor_26\26_01_01_01_rain_angry.wav,angry
1400,data/training\Actor_26\26_01_01_01_raise_angry.wav,angry
1401,data/training\Actor_26\26_01_01_01_rat_angry.wav,angry
1402,data/training\Actor_26\26_01_01_01_reach_angry.wav,angry
1403,data/training\Actor_26\26_01_01_01_read_angry.wav,angry
1404,data/training\Actor_26\26_01_01_01_red_angry.wav,angry
1405,data/training\Actor_26\26_01_01_01_ring_angry.wav,angry
1406,data/training\Actor_26\26_01_01_01_ripe_angry.wav,angry
1407,data/training\Actor_26\26_01_01_01_road_angry.wav,angry
1408,data/training\Actor_26\26_01_01_01_room_angry.wav,angry
1409,data/training\Actor_26\26_01_01_01_rose_angry.wav,angry
1410,data/training\Actor_26\26_01_01_01_rot_angry.wav,angry
1411,data/training\Actor_26\26_01_01_01_rough_angry.wav,angry
1412,data/training\Actor_26\26_01_01_01_rush_angry.wav,angry
1413,data/training\Actor_26\26_01_01_01_said_angry.wav,angry
1414,data/training\Actor_26\26_01_01_01_sail_angry.wav,angry
1415,data/training\Actor_26\26_01_01_01_search_angry.wav,angry
1416,data/training\Actor_26\26_01_01_01_seize_angry.wav,angry
1417,data/training\Actor_26\26_01_01_01_sell_angry.wav,angry
1418,data/training\Actor_26\26_01_01_01_shack_angry.wav,angry
1419,data/training\Actor_26\26_01_01_01_shall_angry.wav,angry
1420,data/training\Actor_26\26_01_01_01_shawl_angry.wav,angry
1421,data/training\Actor_26\26_01_01_01_sheep_angry.wav,angry
1422,data/training\Actor_26\26_01_01_01_shirt_angry.wav,angry
1423,data/training\Actor_26\26_01_01_01_should_angry.wav,angry
1424,data/training\Actor_26\26_01_01_01_shout_angry.wav,angry
1425,data/training\Actor_26\26_01_01_01_size_angry.wav,angry
1426,data/training\Actor_26\26_01_01_01_soap_angry.wav,angry
1427,data/training\Actor_26\26_01_01_01_soup_angry.wav,angry
1428,data/training\Actor_26\26_01_01_01_sour_angry.wav,angry
1429,data/training\Actor_26\26_01_01_01_south_angry.wav,angry
1430,data/training\Actor_26\26_01_01_01_sub_angry.wav,angry
1431,data/training\Actor_26\26_01_01_01_such_angry.wav,angry
1432,data/training\Actor_26\26_01_01_01_sure_angry.wav,angry
1433,data/training\Actor_26\26_01_01_01_take_angry.wav,angry
1434,data/training\Actor_26\26_01_01_01_talk_angry.wav,angry
1435,data/training\Actor_26\26_01_01_01_tape_angry.wav,angry
1436,data/training\Actor_26\26_01_01_01_team_angry.wav,angry
1437,data/training\Actor_26\26_01_01_01_tell_angry.wav,angry
1438,data/training\Actor_26\26_01_01_01_thin_angry.wav,angry
1439,data/training\Actor_26\26_01_01_01_third_angry.wav,angry
1440,data/training\Actor_26\26_01_01_01_thought_angry.wav,angry
1441,data/training\Actor_26\26_01_01_01_thumb_angry.wav,angry
1442,data/training\Actor_26\26_01_01_01_time_angry.wav,angry
1443,data/training\Actor_26\26_01_01_01_tip_angry.wav,angry
1444,data/training\Actor_26\26_01_01_01_tire_angry.wav,angry
1445,data/training\Actor_26\26_01_01_01_ton_angry.wav,angry
1446,data/training\Actor_26\26_01_01_01_tool_angry.wav,angry
1447,data/training\Actor_26\26_01_01_01_tough_angry.wav,angry
1448,data/training\Actor_26\26_01_01_01_turn_angry.wav,angry
1449,data/training\Actor_26\26_01_01_01_vine_angry.wav,angry
1450,data/training\Actor_26\26_01_01_01_voice_angry.wav,angry
1451,data/training\Actor_26\26_01_01_01_void_angry.wav,angry
1452,data/training\Actor_26\26_01_01_01_vote_angry.wav,angry
1453,data/training\Actor_26\26_01_01_01_wag_angry.wav,angry
1454,data/training\Actor_26\26_01_01_01_walk_angry.wav,angry
1455,data/training\Actor_26\26_01_01_01_wash_angry.wav,angry
1456,data/training\Actor_26\26_01_01_01_week_angry.wav,angry
1457,data/training\Actor_26\26_01_01_01_wheat_angry.wav,angry
1458,data/training\Actor_26\26_01_01_01_when_angry.wav,angry
1459,data/training\Actor_26\26_01_01_01_which_angry.wav,angry
1460,data/training\Actor_26\26_01_01_01_whip_angry.wav,angry
1461,data/training\Actor_26\26_01_01_01_white_angry.wav,angry
1462,data/training\Actor_26\26_01_01_01_wife_angry.wav,angry
1463,data/training\Actor_26\26_01_01_01_wire_angry.wav,angry
1464,data/training\Actor_26\26_01_01_01_witch_angry.wav,angry
1465,data/training\Actor_26\26_01_01_01_yearn_angry.wav,angry
1466,data/training\Actor_26\26_01_01_01_yes_angry.wav,angry
1467,data/training\Actor_26\26_01_01_01_young_angry.wav,angry
1468,data/training\Actor_26\26_01_01_01_youth_angry.wav,angry
1469,data/training\Actor_01\01_01_01_01_kids-talking_happy.wav,happy
1470,data/training\Actor_01\01_01_01_02_dogs-sitting_happy.wav,happy
